sample_id,ctau_mm,decay_configuration,unique_production_events,decay_trials,h2_observations,seed,configured_br,observed_br,proper_length_mean_mm,AA4,AA5,AA6,JSONL_SHA256
fcd9ff83da939385,1000.0,bb,100,1000,2000,900006005,"[{""daughters"":[5,-5],""branching_ratio"":1.0}]","{""-5 5"":2000}",987.7894666374951,PASS,PASS,PASS,95eeef943e1ed33b02c8b1da5988b1e1b9737d1684fea31f9ad9b60cd49a8498
4ad3896b59cb0d92,1000.0,gamma_gamma,100,1000,2000,900006004,"[{""daughters"":[22,22],""branching_ratio"":1.0}]","{""22 22"":2000}",1015.9810572721303,PASS,PASS,PASS,20814f400f963e84075117ea40a37167e6aad2ac2907b97643dc40d8f1f00440
743390d495cb995c,1000.0,mixed,100,1000,2000,900006006,"[{""daughters"":[22,22],""branching_ratio"":0.2},{""daughters"":[5,-5],""branching_ratio"":0.8}]","{""22 22"":415,""-5 5"":1585}",1008.0813678395689,PASS,PASS,PASS,235c9336b449f8649353a77b654634de78178bd563d4f89a129b23044d375254
660021fb118f5f92,1.0,bb,100,1000,2000,900006002,"[{""daughters"":[5,-5],""branching_ratio"":1.0}]","{""-5 5"":2000}",0.987789466637495,PASS,PASS,PASS,b43da26433cb96916292c78501d7d802cc9c886c84a08a2815d414883d047b94
7d6ffaa5822da03f,1.0,gamma_gamma,100,1000,2000,900006001,"[{""daughters"":[22,22],""branching_ratio"":1.0}]","{""22 22"":2000}",1.0159810572721304,PASS,PASS,PASS,499fd37ede05a2497bc2849529187ee9180be8a44551cb6fc33cc0735490ee13
c50900cc55623ce4,1.0,mixed,100,1000,2000,900006003,"[{""daughters"":[22,22],""branching_ratio"":0.2},{""daughters"":[5,-5],""branching_ratio"":0.8}]","{""22 22"":415,""-5 5"":1585}",1.0080813678395688,PASS,PASS,PASS,fbf26681fa20c1c2358aa1186441ede9c544d0df5804996bf468d0ab84f7cbd7
9db01cdd5f1bc783,50000.0,bb,100,1000,2000,900006008,"[{""daughters"":[5,-5],""branching_ratio"":1.0}]","{""-5 5"":2000}",49389.47333187475,PASS,PASS,PASS,0622b260547980f3720f21fd11c0cbd054824715e37ad7e552d17bac82b59af5
b3f66512c7b91693,50000.0,gamma_gamma,100,1000,2000,900006007,"[{""daughters"":[22,22],""branching_ratio"":1.0}]","{""22 22"":2000}",50799.052863606514,PASS,PASS,PASS,65b9f5a2ee134680e564992ae8e2a835173929bc63005f02491162d5452a84a8
79ba74fb49c2f8c4,50000.0,mixed,100,1000,2000,900006009,"[{""daughters"":[22,22],""branching_ratio"":0.2},{""daughters"":[5,-5],""branching_ratio"":0.8}]","{""22 22"":415,""-5 5"":1585}",50404.06839197844,PASS,PASS,PASS,a4b5fd3b75a05cfcde11ba23e10def4b8da573934e4be33105ebf83e18c7a3fe
