ctau_mm,mean_proper_length_mm,ci_low_mm,ci_high_mm
1000.0,987.7894666374951,945.888565467972,1032.5514228191225
1000.0,1015.9810572721303,972.884301021246,1062.0205232747255
1000.0,1008.0813678395689,965.319707393371,1053.7628572042552
1.0,0.987789466637495,0.945888565467972,1.0325514228191226
1.0,1.0159810572721304,0.9728843010212461,1.0620205232747257
1.0,1.0080813678395688,0.9653197073933709,1.053762857204255
50000.0,49389.47333187475,47294.4282733986,51627.571140956126
50000.0,50799.052863606514,48644.215051062296,53101.02616373628
50000.0,50404.06839197844,48265.98536966855,52688.142860212756
